"area_code","area","item_code","item","element_code","element","year_code","year","unit","value","flag"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1992,"1992","hg/ha",19014,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1993,"1993","hg/ha",19014,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1994,"1994","hg/ha",19013,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1995,"1995","hg/ha",19012,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1996,"1996","hg/ha",19011,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1997,"1997","hg/ha",19112,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1998,"1998","hg/ha",19281,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",1999,"1999","hg/ha",19583,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2000,"2000","hg/ha",19237,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2001,"2001","hg/ha",19189,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2002,"2002","hg/ha",19200,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2003,"2003","hg/ha",19120,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2004,"2004","hg/ha",19093,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2005,"2005","hg/ha",19056,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2006,"2006","hg/ha",18846,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2007,"2007","hg/ha",18519,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2008,"2008","hg/ha",19010,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2009,"2009","hg/ha",19202,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2010,"2010","hg/ha",20667,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2011,"2011","hg/ha",20667,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2012,"2012","hg/ha",16250,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2013,"2013","hg/ha",17580,"Fc"
9,"Argentina",221,"Almonds, with shell",5419,"Yield",2014,"2014","hg/ha",19006,"Fc"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1961,"1961","tonnes",80,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1962,"1962","tonnes",90,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1963,"1963","tonnes",100,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1964,"1964","tonnes",100,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1965,"1965","tonnes",110,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1966,"1966","tonnes",120,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1967,"1967","tonnes",118,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1968,"1968","tonnes",180,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1969,"1969","tonnes",260,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1970,"1970","tonnes",350,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1971,"1971","tonnes",160,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1972,"1972","tonnes",300,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1973,"1973","tonnes",100,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1974,"1974","tonnes",370,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1975,"1975","tonnes",346,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1976,"1976","tonnes",125,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1977,"1977","tonnes",100,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1978,"1978","tonnes",110,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1979,"1979","tonnes",160,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1980,"1980","tonnes",290,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1981,"1981","tonnes",560,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1982,"1982","tonnes",380,""
9,"Argentina",221,"Almonds, with shell",5510,"Production",1983,"1983","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1984,"1984","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1985,"1985","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1986,"1986","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1987,"1987","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1988,"1988","tonnes",400,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1989,"1989","tonnes",420,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1990,"1990","tonnes",422,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1991,"1991","tonnes",430,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1992,"1992","tonnes",440,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1993,"1993","tonnes",450,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1994,"1994","tonnes",453,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1995,"1995","tonnes",456,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1996,"1996","tonnes",460,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1997,"1997","tonnes",463,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1998,"1998","tonnes",466,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",1999,"1999","tonnes",470,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2000,"2000","tonnes",473,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2001,"2001","tonnes",476,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2002,"2002","tonnes",480,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2003,"2003","tonnes",482,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2004,"2004","tonnes",486,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2005,"2005","tonnes",489,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2006,"2006","tonnes",490,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2007,"2007","tonnes",500,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2008,"2008","tonnes",538,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2009,"2009","tonnes",576,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2010,"2010","tonnes",620,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2011,"2011","tonnes",620,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2012,"2012","tonnes",650,"F"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2013,"2013","tonnes",671,"Im"
9,"Argentina",221,"Almonds, with shell",5510,"Production",2014,"2014","tonnes",660,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1961,"1961","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1962,"1962","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1963,"1963","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1964,"1964","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1965,"1965","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1966,"1966","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1967,"1967","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1968,"1968","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1969,"1969","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1970,"1970","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1971,"1971","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1972,"1972","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1973,"1973","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1974,"1974","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1975,"1975","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1976,"1976","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1977,"1977","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1978,"1978","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1979,"1979","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1980,"1980","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1981,"1981","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1982,"1982","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1983,"1983","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1984,"1984","ha",,"M"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1985,"1985","ha",1650,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1986,"1986","ha",1650,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1987,"1987","ha",1650,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1988,"1988","ha",3100,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1989,"1989","ha",3100,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1990,"1990","ha",2972,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1991,"1991","ha",3106,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1992,"1992","ha",3200,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1993,"1993","ha",3300,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1994,"1994","ha",3315,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1995,"1995","ha",3336,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1996,"1996","ha",3438,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1997,"1997","ha",3396,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1998,"1998","ha",3397,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",1999,"1999","ha",3500,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2000,"2000","ha",3300,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2001,"2001","ha",3327,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2002,"2002","ha",3350,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2003,"2003","ha",3332,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2004,"2004","ha",3333,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2005,"2005","ha",3317,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2006,"2006","ha",3350,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2007,"2007","ha",3400,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2008,"2008","ha",3347,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2009,"2009","ha",3340,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2010,"2010","ha",3338,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2011,"2011","ha",3333,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2012,"2012","ha",3200,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2013,"2013","ha",3321,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5312,"Area harvested",2014,"2014","ha",3228,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1985,"1985","hg/ha",6667,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1986,"1986","hg/ha",6970,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1987,"1987","hg/ha",7273,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1988,"1988","hg/ha",6452,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1989,"1989","hg/ha",7097,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1990,"1990","hg/ha",7738,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1991,"1991","hg/ha",7728,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1992,"1992","hg/ha",7813,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1993,"1993","hg/ha",7879,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1994,"1994","hg/ha",7801,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1995,"1995","hg/ha",7829,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1996,"1996","hg/ha",7854,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1997,"1997","hg/ha",7863,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1998,"1998","hg/ha",7884,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",1999,"1999","hg/ha",8000,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2000,"2000","hg/ha",7576,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2001,"2001","hg/ha",7705,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2002,"2002","hg/ha",7612,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2003,"2003","hg/ha",7725,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2004,"2004","hg/ha",7600,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2005,"2005","hg/ha",7763,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2006,"2006","hg/ha",7612,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2007,"2007","hg/ha",7647,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2008,"2008","hg/ha",7934,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2009,"2009","hg/ha",8086,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2010,"2010","hg/ha",8213,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2011,"2011","hg/ha",8346,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2012,"2012","hg/ha",9063,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2013,"2013","hg/ha",8589,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5419,"Yield",2014,"2014","hg/ha",8413,"Fc"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1961,"1961","tonnes",349,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1962,"1962","tonnes",460,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1963,"1963","tonnes",740,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1964,"1964","tonnes",460,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1965,"1965","tonnes",410,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1966,"1966","tonnes",340,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1967,"1967","tonnes",419,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1968,"1968","tonnes",630,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1969,"1969","tonnes",698,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1970,"1970","tonnes",338,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1971,"1971","tonnes",470,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1972,"1972","tonnes",544,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1973,"1973","tonnes",460,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1974,"1974","tonnes",626,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1975,"1975","tonnes",848,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1976,"1976","tonnes",1000,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1977,"1977","tonnes",1130,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1978,"1978","tonnes",2000,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1979,"1979","tonnes",1180,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1980,"1980","tonnes",1140,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1981,"1981","tonnes",520,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1982,"1982","tonnes",1000,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1983,"1983","tonnes",1100,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1984,"1984","tonnes",1140,""
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1985,"1985","tonnes",1100,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1986,"1986","tonnes",1150,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1987,"1987","tonnes",1200,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1988,"1988","tonnes",2000,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1989,"1989","tonnes",2200,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1990,"1990","tonnes",2300,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1991,"1991","tonnes",2400,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1992,"1992","tonnes",2500,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1993,"1993","tonnes",2600,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1994,"1994","tonnes",2586,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1995,"1995","tonnes",2611,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1996,"1996","tonnes",2700,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1997,"1997","tonnes",2670,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1998,"1998","tonnes",2678,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",1999,"1999","tonnes",2800,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2000,"2000","tonnes",2500,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2001,"2001","tonnes",2564,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2002,"2002","tonnes",2550,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2003,"2003","tonnes",2574,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2004,"2004","tonnes",2533,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2005,"2005","tonnes",2575,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2006,"2006","tonnes",2550,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2007,"2007","tonnes",2600,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2008,"2008","tonnes",2656,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2009,"2009","tonnes",2701,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2010,"2010","tonnes",2741,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2011,"2011","tonnes",2782,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2012,"2012","tonnes",2900,"F"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2013,"2013","tonnes",2852,"Im"
9,"Argentina",711,"Anise, badian, fennel, coriander",5510,"Production",2014,"2014","tonnes",2716,"Im"
9,"Argentina",515,"Apples",5312,"Area harvested",1961,"1961","ha",,"M"
9,"Argentina",515,"Apples",5312,"Area harvested",1962,"1962","ha",,"M"
9,"Argentina",515,"Apples",5312,"Area harvested",1963,"1963","ha",,"M"
9,"Argentina",515,"Apples",5312,"Area harvested",1964,"1964","ha",,"M"
9,"Argentina",515,"Apples",5312,"Area harvested",1965,"1965","ha",,"M"
9,"Argentina",515,"Apples",5312,"Area harvested",1966,"1966","ha",,"M"
